Energy(MeV)  	Mass Attenuation(cm^2/g)					
2.000E-02	1.299E+00	
2.050E-02	1.223E+00	
2.100E-02	1.154E+00	
2.150E-02	1.091E+00	
2.200E-02	1.033E+00	
2.250E-02	9.802E-01	
2.300E-02	9.319E-01	
2.350E-02	8.875E-01	
2.400E-02	8.466E-01	
2.450E-02	8.090E-01	
2.500E-02	7.742E-01	
2.550E-02	7.420E-01	
2.600E-02	7.122E-01	
2.650E-02	6.845E-01	
2.700E-02	6.588E-01	
2.750E-02	6.348E-01	
2.800E-02	6.125E-01	
2.850E-02	5.917E-01	
2.900E-02	5.722E-01	
2.950E-02	5.540E-01	
3.000E-02	5.370E-01	
3.050E-02	5.209E-01	
3.100E-02	5.058E-01	
3.150E-02	4.917E-01	
3.200E-02	4.784E-01	
3.250E-02	4.658E-01	
3.300E-02	4.540E-01		
3.350E-02	9.781E-01	
3.400E-02	9.476E-01	
3.450E-02	9.187E-01	
3.500E-02	8.913E-01	
3.550E-02	8.652E-01	
3.600E-02	8.405E-01	
3.650E-02	8.169E-01	
3.700E-02	7.945E-01	
3.750E-02	7.732E-01	
3.800E-02	7.528E-01	
3.850E-02	7.334E-01	
3.900E-02	7.148E-01	
3.950E-02	6.971E-01	
4.000E-02	6.802E-01	
4.050E-02	6.640E-01	
4.100E-02	6.485E-01	
4.150E-02	6.336E-01	
4.200E-02	6.194E-01	
4.250E-02	6.057E-01	
4.300E-02	5.927E-01	
4.350E-02	5.801E-01	
4.400E-02	5.680E-01	
4.450E-02	5.564E-01	
4.500E-02	5.453E-01	
4.550E-02	5.346E-01	
4.600E-02	5.243E-01	
4.650E-02	5.143E-01	
4.700E-02	5.048E-01	
4.750E-02	4.956E-01	
4.800E-02	4.867E-01	
4.850E-02	4.782E-01	
4.900E-02	4.699E-01	
4.950E-02	4.619E-01	
5.000E-02	4.543E-01	
5.050E-02	4.468E-01	
5.100E-02	4.397E-01	
5.150E-02	4.327E-01	
5.200E-02	4.260E-01	
5.250E-02	4.196E-01	
5.300E-02	4.133E-01	
5.350E-02	4.072E-01	
5.400E-02	4.014E-01	
5.450E-02	3.957E-01	
5.500E-02	3.902E-01	
5.550E-02	3.849E-01	
5.600E-02	3.797E-01	
5.650E-02	3.747E-01	
5.700E-02	3.699E-01	
5.750E-02	3.652E-01	
5.800E-02	3.606E-01	
5.850E-02	3.562E-01	
5.900E-02	3.519E-01	
5.950E-02	3.477E-01	
6.000E-02	3.437E-01	
6.050E-02	3.398E-01	
6.100E-02	3.359E-01	
6.150E-02	3.322E-01	
6.200E-02	3.286E-01	
6.250E-02	3.251E-01
6.300E-02	3.217E-01	
6.350E-02	3.184E-01	
6.400E-02	3.152E-01	
6.450E-02	3.121E-01	
6.500E-02	3.090E-01	
6.550E-02	3.060E-01	
6.600E-02	3.031E-01	
6.650E-02	3.003E-01	
6.700E-02	2.976E-01	
6.750E-02	2.949E-01	
6.800E-02	2.923E-01	
6.850E-02	2.897E-01	
6.900E-02	2.872E-01	
6.950E-02	2.848E-01	
7.000E-02	2.824E-01	
7.050E-02	2.801E-01	
7.100E-02	2.779E-01	
7.150E-02	2.757E-01	
7.200E-02	2.735E-01	
7.250E-02	2.714E-01	
7.300E-02	2.694E-01	
7.350E-02	2.674E-01	
7.400E-02	2.654E-01	
7.450E-02	2.635E-01	
7.500E-02	2.616E-01	
7.550E-02	2.598E-01	
7.600E-02	2.580E-01	
7.650E-02	2.562E-01	
7.700E-02	2.545E-01	
7.750E-02	2.528E-01	
7.800E-02	2.512E-01	
7.850E-02	2.496E-01	
7.900E-02	2.480E-01	
7.950E-02	2.465E-01	
8.000E-02	2.449E-01	
8.050E-02	2.435E-01	
8.100E-02	2.420E-01	
8.150E-02	2.406E-01	
8.200E-02	2.392E-01	
8.250E-02	2.378E-01	
8.300E-02	2.365E-01	
8.350E-02	2.352E-01	
8.400E-02	2.339E-01	
8.450E-02	2.326E-01	
8.500E-02	2.314E-01	
8.550E-02	2.302E-01	
8.600E-02	2.290E-01	
8.650E-02	2.278E-01	
8.700E-02	2.266E-01	
8.750E-02	2.255E-01	
8.800E-02	2.244E-01	
8.850E-02	2.233E-01	
8.900E-02	2.222E-01	
8.950E-02	2.212E-01	
9.000E-02	2.201E-01
